"order_num","title","issue","phase","event","year","slug","url","total_pages","scrape_status","scraped_at","bookmark"
"439","Wolverine","24","Destiny of X","A.X.E. Judgment Day","2022","Wolverine-2020","https://readcomiconline.li/Comic/Wolverine-2020/Issue-24?quality=hq","26","done","2026-03-09T20:20:07.350493","0"
"440","Wolverine","25","Destiny of X","A.X.E. Judgment Day","2022","Wolverine-2020","https://readcomiconline.li/Comic/Wolverine-2020/Issue-25?quality=hq","26","done","2026-03-09T22:39:04.709707","0"
"441","Marauders (2022)","6","Destiny of X","A.X.E. Judgment Day","2022","Marauders-2022","https://readcomiconline.li/Comic/Marauders-2022/Issue-6?quality=hq","23","done","2026-03-09T22:39:21.525241","0"
"442","A.X.E.: Judgment Day","4","Destiny of X","A.X.E. Judgment Day","2022","A-X-E-Judgment-Day","https://readcomiconline.li/Comic/A-X-E-Judgment-Day/Issue-4?quality=hq","26","done","2026-03-09T22:39:19.435604","0"
"443","Legion of X","6","Destiny of X","A.X.E. Judgment Day","2022","Legion-of-X","https://readcomiconline.li/Comic/Legion-of-X/Issue-6?quality=hq","26","done","2026-03-09T22:39:19.390045","0"
"444","X-Men (2021)","14","Destiny of X","A.X.E. Judgment Day","2022","X-Men-2021","https://readcomiconline.li/Comic/X-Men-2021/Issue-14?quality=hq","25","done","2026-03-09T22:40:01.632517","0"
"445","A.X.E.: Judgment Day","5","Destiny of X","A.X.E. Judgment Day","2022","A-X-E-Judgment-Day","https://readcomiconline.li/Comic/A-X-E-Judgment-Day/Issue-5?quality=hq","26","done","2026-03-09T22:39:43.074173","0"
"446","Sabretooth & the Exiles","1","Destiny of X","","2023","Sabretooth-the-Exiles","https://readcomiconline.li/Comic/Sabretooth-the-Exiles/Issue-1?quality=hq","26","done","2026-03-09T22:40:32.761260","0"
"447","Sabretooth & the Exiles","2","Destiny of X","","2023","Sabretooth-the-Exiles","https://readcomiconline.li/Comic/Sabretooth-the-Exiles/Issue-2?quality=hq","26","done","2026-03-09T20:20:04.365607","0"
"448","Sabretooth & the Exiles","3","Destiny of X","","2023","Sabretooth-the-Exiles","https://readcomiconline.li/Comic/Sabretooth-the-Exiles/Issue-3?quality=hq","35","done","2026-03-09T20:20:22.237373","0"
"449","Sabretooth & the Exiles","4","Destiny of X","","2023","Sabretooth-the-Exiles","https://readcomiconline.li/Comic/Sabretooth-the-Exiles/Issue-4?quality=hq","26","done","2026-03-09T20:20:16.992186","0"
"450","Sabretooth & the Exiles","5","Destiny of X","","2023","Sabretooth-the-Exiles","https://readcomiconline.li/Comic/Sabretooth-the-Exiles/Issue-5?quality=hq","26","done","2026-03-09T20:20:18.193172","0"
"451","A.X.E.: Death to the Mutants","3","Destiny of X","A.X.E. Judgment Day","2022","A-X-E-Death-to-the-Mutants","https://readcomiconline.li/Comic/A-X-E-Death-to-the-Mutants/Issue-3?quality=hq","26","done","2026-03-09T20:20:29.051813","0"
"452","Immortal X-Men","7","Destiny of X","A.X.E. Judgment Day","2022","Immortal-X-Men","https://readcomiconline.li/Comic/Immortal-X-Men/Issue-7?quality=hq","26","done","2026-03-09T20:20:35.998748","0"
"453","X-Men Red (2022)","7","Destiny of X","A.X.E. Judgment Day","2022","X-Men-Red-2022","https://readcomiconline.li/Comic/X-Men-Red-2022/Issue-7?quality=hq","25","done","2026-03-09T20:20:32.075634","0"
"454","A.X.E.: Judgment Day","6","Destiny of X","A.X.E. Judgment Day","2022","A-X-E-Judgment-Day","https://readcomiconline.li/Comic/A-X-E-Judgment-Day/Issue-6?quality=hq","24","done","2026-03-09T20:20:33.568588","0"
"455","A.X.E.: Judgment Day Omega","1","Destiny of X","A.X.E. Judgment Day","2022","A-X-E-Judgment-Day-Omega","https://readcomiconline.li/Comic/A-X-E-Judgment-Day-Omega/Full?quality=hq","26","done","2026-03-09T20:20:39.518240","0"
"456","X-Men Annual (2022)","1","Destiny of X","","2022","X-Men-Annual-2022","https://readcomiconline.li/Comic/X-Men-2021/Annual-1?quality=hq","26","done","2026-03-09T20:20:38.758738","0"
"457","X-Men Red (2022)","8","Destiny of X","","2022","X-Men-Red-2022","https://readcomiconline.li/Comic/X-Men-Red-2022/Issue-8?quality=hq","26","done","2026-03-09T20:20:38.694693","0"
"458","X-Men Red (2022)","9","Destiny of X","","2023","X-Men-Red-2022","https://readcomiconline.li/Comic/X-Men-Red-2022/Issue-9?quality=hq","26","done","2026-03-09T20:21:17.807949","0"
"459","X-Men Red (2022)","10","Destiny of X","","2023","X-Men-Red-2022","https://readcomiconline.li/Comic/X-Men-Red-2022/Issue-10?quality=hq","26","done","2026-03-09T20:20:50.465933","0"
"460","New Mutants","31","Destiny of X","","2023","New-Mutants-2019","https://readcomiconline.li/Comic/New-Mutants-2019/Issue-31?quality=hq","26","done","2026-03-09T20:20:54.695737","0"
"461","New Mutants","32","Destiny of X","","2023","New-Mutants-2019","https://readcomiconline.li/Comic/New-Mutants-2019/Issue-32?quality=hq","55","done","2026-03-09T20:22:03.150825","0"
"462","New Mutants","33","Destiny of X","","2023","New-Mutants-2019","https://readcomiconline.li/Comic/New-Mutants-2019/Issue-33?quality=hq","28","done","2026-03-09T20:21:00.863672","0"
"463","New Mutants: Lethal Legion","1","Destiny of X","","2023","New-Mutants-Lethal-Legion","https://readcomiconline.li/Comic/New-Mutants-Lethal-Legion/Issue-1?quality=hq","23","done","2026-03-09T20:21:00.108628","0"
"464","New Mutants: Lethal Legion","2","Destiny of X","","2023","New-Mutants-Lethal-Legion","https://readcomiconline.li/Comic/New-Mutants-Lethal-Legion/Issue-2?quality=hq","23","done","2026-03-09T20:21:18.485883","0"
"465","New Mutants: Lethal Legion","3","Destiny of X","","2023","New-Mutants-Lethal-Legion","https://readcomiconline.li/Comic/New-Mutants-Lethal-Legion/Issue-3?quality=hq","24","done","2026-03-09T20:21:10.856548","0"
"466","New Mutants: Lethal Legion","4","Destiny of X","","2023","New-Mutants-Lethal-Legion","https://readcomiconline.li/Comic/New-Mutants-Lethal-Legion/Issue-4?quality=hq","34","done","2026-03-09T20:21:21.697023","0"
"467","New Mutants: Lethal Legion","5","Destiny of X","","2023","New-Mutants-Lethal-Legion","https://readcomiconline.li/Comic/New-Mutants-Lethal-Legion/Issue-5?quality=hq","24","done","2026-03-09T20:21:13.617606","0"
"468","X-Men (2021)","15","Destiny of X","","2023","X-Men-2021","https://readcomiconline.li/Comic/X-Men-2021/Issue-15?quality=hq","24","done","2026-03-09T20:21:17.915542","0"
"469","X-Men (2021)","16","Destiny of X","","2023","X-Men-2021","https://readcomiconline.li/Comic/X-Men-2021/Issue-16?quality=hq","25","done","2026-03-09T20:21:19.694472","0"
"470","X-Men (2021)","17","Destiny of X","","2023","X-Men-2021","https://readcomiconline.li/Comic/X-Men-2021/Issue-17?quality=hq","25","done","2026-03-09T20:21:17.730329","0"
"471","X-Men (2021)","18","Destiny of X","","2023","X-Men-2021","https://readcomiconline.li/Comic/X-Men-2021/Issue-18?quality=hq","24","done","2026-03-09T20:21:38.795979","0"
"472","X-Terminators","1","Destiny of X","","2023","X-Terminators-2022","https://readcomiconline.li/Comic/X-Terminators-2022/Issue-1?quality=hq","35","done","2026-03-09T20:21:51.408638","0"
"473","X-Terminators","2","Destiny of X","","2023","X-Terminators-2022","https://readcomiconline.li/Comic/X-Terminators-2022/Issue-2?quality=hq","36","done","2026-03-09T20:21:38.432274","0"
"474","X-Terminators","3","Destiny of X","","2023","X-Terminators-2022","https://readcomiconline.li/Comic/X-Terminators-2022/Issue-3?quality=hq","24","done","2026-03-09T20:21:18.422966","0"
"475","X-Terminators","4","Destiny of X","","2023","X-Terminators-2022","https://readcomiconline.li/Comic/X-Terminators-2022/Issue-4?quality=hq","23","done","2026-03-09T20:21:24.664830","0"
"476","X-Terminators","5","Destiny of X","","2023","X-Terminators-2022","https://readcomiconline.li/Comic/X-Terminators-2022/Issue-5?quality=hq","35","done","2026-03-09T20:22:02.389702","0"
"477","Dark Web: X-Men","1","Destiny of X","","2023","Dark-Web-X-Men","https://readcomiconline.li/Comic/Dark-Web-X-Men/Issue-1?quality=hq","24","done","2026-03-09T20:21:37.646067","0"
"478","Dark Web: X-Men","2","Destiny of X","","2023","Dark-Web-X-Men","https://readcomiconline.li/Comic/Dark-Web-X-Men/Issue-2?quality=hq","24","done","2026-03-09T20:22:04.070544","0"
"479","Dark Web: X-Men","3","Destiny of X","","2023","Dark-Web-X-Men","https://readcomiconline.li/Comic/Dark-Web-X-Men/Issue-3?quality=hq","27","done","2026-03-09T20:21:52.042097","0"
"480","X-Men (2021)","19","Destiny of X","","2023","X-Men-2021","https://readcomiconline.li/Comic/X-Men-2021/Issue-19?quality=hq","27","done","2026-03-09T20:21:58.654108","0"
"481","X-Men (2021)","20","Destiny of X","","2023","X-Men-2021","https://readcomiconline.li/Comic/X-Men-2021/Issue-20?quality=hq","32","done","2026-03-09T20:22:03.355049","0"
"482","X-Men (2021)","21","Destiny of X","","2023","X-Men-2021","https://readcomiconline.li/Comic/X-Men-2021/Issue-21?quality=hq","25","done","2026-03-09T20:22:04.040527","0"
"483","Legion of X","7","Destiny of X","","2023","Legion-of-X","https://readcomiconline.li/Comic/Legion-of-X/Issue-7?quality=hq","28","done","2026-03-09T20:22:01.410882","0"
"484","Legion of X","8","Destiny of X","","2023","Legion-of-X","https://readcomiconline.li/Comic/Legion-of-X/Issue-8?quality=hq","28","done","2026-03-09T20:22:03.617732","0"
"485","Love Unlimited Infinity Comic","1","Destiny of X","","2022","Love-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/Love-Unlimited-Infinity-Comic/Issue-1?quality=hq","23","done","2026-03-09T20:22:00.459340","0"
"486","Love Unlimited Infinity Comic","2","Destiny of X","","2022","Love-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/Love-Unlimited-Infinity-Comic/Issue-2?quality=hq","22","done","2026-03-09T20:22:00.835326","0"
"487","Love Unlimited Infinity Comic","3","Destiny of X","","2022","Love-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/Love-Unlimited-Infinity-Comic/Issue-3?quality=hq","25","done","2026-03-09T20:22:03.243203","0"
"488","Love Unlimited Infinity Comic","4","Destiny of X","","2022","Love-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/Love-Unlimited-Infinity-Comic/Issue-4?quality=hq","25","done","2026-03-09T20:22:03.926978","0"
"489","Love Unlimited Infinity Comic","5","Destiny of X","","2022","Love-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/Love-Unlimited-Infinity-Comic/Issue-5?quality=hq","23","done","2026-03-09T20:22:02.790395","0"
"490","Love Unlimited Infinity Comic","6","Destiny of X","","2022","Love-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/Love-Unlimited-Infinity-Comic/Issue-6?quality=hq","34","done","2026-03-09T20:22:06.828053","0"
"491","Love Unlimited Infinity Comic","7","Destiny of X","","2022","Love-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/Love-Unlimited-Infinity-Comic/Issue-7?quality=hq","25","done","2026-03-09T20:22:06.042593","0"
"492","Love Unlimited Infinity Comic","8","Destiny of X","","2022","Love-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/Love-Unlimited-Infinity-Comic/Issue-8?quality=hq","24","done","2026-03-09T20:22:22.254149","0"
"493","Love Unlimited Infinity Comic","9","Destiny of X","","2022","Love-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/Love-Unlimited-Infinity-Comic/Issue-9?quality=hq","23","done","2026-03-09T20:22:17.985079","0"
"494","Love Unlimited Infinity Comic","10","Destiny of X","","2022","Love-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/Love-Unlimited-Infinity-Comic/Issue-10?quality=hq","29","done","2026-03-09T20:22:37.271209","0"
"495","X-Men Unlimited Infinity Comic","51","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-51?quality=hq","29","done","2026-03-09T20:22:41.012935","0"
"496","X-Men Unlimited Infinity Comic","52","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-52?quality=hq","25","done","2026-03-09T20:22:48.500493","0"
"497","X-Men Unlimited Infinity Comic","53","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-53?quality=hq","23","done","2026-03-09T20:22:44.126617","0"
"498","X-Men Unlimited Infinity Comic","54","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-54?quality=hq","24","done","2026-03-09T20:22:41.057974","0"
"499","X-Men Unlimited Infinity Comic","55","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-55?quality=hq","25","done","2026-03-09T20:22:44.644453","0"
"500","X-Men Unlimited Infinity Comic","56","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-56?quality=hq","28","done","2026-03-09T20:22:47.827087","0"
"501","X-Men Unlimited Infinity Comic","57","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-57?quality=hq","28","done","2026-03-09T20:22:48.263276","0"
"502","X-Men Unlimited Infinity Comic","58","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-58?quality=hq","87","done","2026-03-09T20:25:01.856237","0"
"503","X-Men Unlimited Infinity Comic","59","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-59?quality=hq","35","done","2026-03-09T20:22:54.983364","0"
"504","X-Men Unlimited Infinity Comic","60","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-60?quality=hq","36","done","2026-03-09T20:25:49.633385","0"
"505","X-Men Unlimited Infinity Comic","61","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-61?quality=hq","36","done","2026-03-09T20:23:07.193898","0"
"506","X-Men Unlimited Infinity Comic","62","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-62?quality=hq","38","done","2026-03-09T20:23:06.604081","0"
"507","X-Men Unlimited Infinity Comic","63","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-63?quality=hq","40","done","2026-03-09T20:23:34.129257","0"
"508","X-Men Unlimited Infinity Comic","64","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-64?quality=hq","40","done","2026-03-09T20:23:32.462302","0"
"509","X-Men Unlimited Infinity Comic","65","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-65?quality=hq","36","done","2026-03-09T20:23:31.305330","0"
"510","X-Men Unlimited Infinity Comic","66","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-66?quality=hq","39","done","2026-03-09T20:23:31.977303","0"
"511","X-Men Unlimited Infinity Comic","67","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-67?quality=hq","34","done","2026-03-09T20:23:32.412795","0"
"512","X-Men Unlimited Infinity Comic","68","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-68?quality=hq","30","done","2026-03-09T20:23:06.347480","0"
"513","X-Men Unlimited Infinity Comic","69","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-69?quality=hq","36","done","2026-03-09T20:23:19.335584","0"
"514","X-Men Unlimited Infinity Comic","70","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-70?quality=hq","37","done","2026-03-09T20:23:31.149348","0"
"515","X-Men Unlimited Infinity Comic","71","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-71?quality=hq","32","done","2026-03-09T20:23:30.810499","0"
"516","X-Men Unlimited Infinity Comic","72","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-72?quality=hq","31","done","2026-03-09T20:23:31.553038","0"
"517","X-Men Unlimited Infinity Comic","73","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-73?quality=hq","32","done","2026-03-09T20:23:30.722462","0"
"518","X-Men Unlimited Infinity Comic","74","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-74?quality=hq","28","done","2026-03-09T20:23:34.269480","0"
"519","X-Men Unlimited Infinity Comic","75","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-75?quality=hq","27","done","2026-03-09T20:23:26.676141","0"
"520","X-Men Unlimited Infinity Comic","76","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-76?quality=hq","28","done","2026-03-09T20:23:31.087281","0"
"521","X-Men Unlimited Infinity Comic","77","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-77?quality=hq","27","done","2026-03-09T20:23:28.063381","0"
"522","X-Men Unlimited Infinity Comic","78","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-78?quality=hq","28","done","2026-03-09T20:23:35.767417","0"
"523","X-Men Unlimited Infinity Comic","79","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-79?quality=hq","27","done","2026-03-09T20:24:10.671152","0"
"524","X-Men Unlimited Infinity Comic","80","Destiny of X","","2022","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-80?quality=hq","26","done","2026-03-09T20:24:07.368985","0"
